-32.503799,116.971908,15,2,2023,1,29,42
-32.503887,116.971733,15,2,2023,1,34,40
-32.503673,116.971939,15,2,2023,1,40,0
-32.503829,116.971794,15,2,2023,1,44,39
-32.503692,116.971839,15,2,2023,1,49,41
-32.503826,116.971946,15,2,2023,1,54,41
-32.503871,116.971801,15,2,2023,1,59,40
-32.503772,116.971900,15,2,2023,2,4,38
-32.503509,116.972221,15,2,2023,2,9,40
-32.503791,116.971893,15,2,2023,2,14,39
-32.503780,116.971878,15,2,2023,2,19,46
-32.503639,116.972023,15,2,2023,2,24,46
-32.504138,116.971405,15,2,2023,2,29,41
-32.504112,116.971473,15,2,2023,2,34,43
-32.504035,116.971496,15,2,2023,2,39,41
-32.503795,116.971969,15,2,2023,2,44,41
-32.503856,116.971977,15,2,2023,2,49,40
-32.503841,116.971931,15,2,2023,2,54,39
-32.503704,116.972297,15,2,2023,2,59,59
-32.503791,116.972061,15,2,2023,3,4,46
-32.503757,116.972076,15,2,2023,3,9,46
-32.503753,116.972114,15,2,2023,3,15,0
-32.503768,116.972091,15,2,2023,3,19,41
-32.503803,116.972068,15,2,2023,3,24,43
-32.503887,116.972190,15,2,2023,3,29,39
-32.503677,116.972152,15,2,2023,3,34,55
-32.503784,116.972129,15,2,2023,3,39,41
-32.503803,116.972183,15,2,2023,3,44,39
-32.503700,116.972274,15,2,2023,3,49,43
-32.503650,116.971939,15,2,2023,3,54,42
-32.503654,116.972068,15,2,2023,3,59,40
-32.503829,116.972175,15,2,2023,4,4,40
-32.503425,116.971717,15,2,2023,4,9,42
-32.503753,116.972213,15,2,2023,4,14,42
-32.503726,116.972259,15,2,2023,4,19,39
-32.503582,116.971832,15,2,2023,4,24,52
-32.503749,116.972244,15,2,2023,4,29,41
-32.503696,116.972129,15,2,2023,4,35,1
-32.503681,116.972259,15,2,2023,4,39,39
-32.503753,116.972007,15,2,2023,4,44,39
-32.503684,116.972213,15,2,2023,4,49,39
-32.503681,116.972282,15,2,2023,4,54,39
-32.503540,116.972610,15,2,2023,4,59,42
-32.503612,116.972412,15,2,2023,5,4,42
-32.503726,116.971977,15,2,2023,5,9,45
-32.503784,116.971824,15,2,2023,5,14,44
-32.503616,116.972190,15,2,2023,5,24,56
-32.503543,116.972396,15,2,2023,5,30,0
-32.503692,116.972160,15,2,2023,5,34,41
-32.503746,116.972091,15,2,2023,5,40,6
-32.503738,116.972030,15,2,2023,5,44,47
-32.503761,116.972061,15,2,2023,5,50,1
-32.503635,116.971992,15,2,2023,5,54,40
-32.503684,116.971984,15,2,2023,5,59,38
-32.503623,116.971992,15,2,2023,6,4,37
-32.503677,116.971977,15,2,2023,6,9,38
-32.503604,116.971923,15,2,2023,6,14,38
-32.503585,116.972091,15,2,2023,6,19,40
-32.503807,116.972053,15,2,2023,6,24,38
-32.503753,116.972312,15,2,2023,6,29,37
-32.503982,116.972236,15,2,2023,6,34,38
-32.503860,116.972229,15,2,2023,6,39,38
-32.503875,116.972190,15,2,2023,6,44,39
-32.503910,116.972274,15,2,2023,6,49,38
-32.503765,116.972808,15,2,2023,6,54,37
-32.503730,116.972724,15,2,2023,6,59,38
-32.503738,116.972717,15,2,2023,7,4,41
-32.503833,116.972351,15,2,2023,7,9,40
-32.503829,116.973709,15,2,2023,7,14,37
-32.503746,116.973709,15,2,2023,7,19,37
-32.503665,116.973678,15,2,2023,7,24,38
-32.503723,116.973487,15,2,2023,7,29,38
-32.503845,116.973403,15,2,2023,7,34,39
-32.503673,116.973548,15,2,2023,7,39,42
-32.503658,116.973472,15,2,2023,7,44,53
-32.503746,116.973434,15,2,2023,7,49,40
-32.503715,116.973854,15,2,2023,7,54,44
-32.503822,116.973464,15,2,2023,8,0,0
-32.503826,116.973434,15,2,2023,8,4,38
-32.503776,116.973526,15,2,2023,8,9,37
-32.503826,116.973533,15,2,2023,8,14,37
-32.503818,116.973388,15,2,2023,8,19,37
-32.503749,116.973388,15,2,2023,8,24,37
-32.503814,116.973388,15,2,2023,8,29,37
-32.503818,116.973480,15,2,2023,8,34,39
-32.503818,116.973464,15,2,2023,8,39,38
-32.503826,116.973510,15,2,2023,8,44,37
-32.504100,116.975639,15,2,2023,8,49,37
-32.504066,116.979026,15,2,2023,8,54,39
-32.505466,116.978332,15,2,2023,8,59,37
-32.506229,116.978225,15,2,2023,9,4,39
-32.506301,116.978042,15,2,2023,9,9,37
-32.506206,116.978187,15,2,2023,9,14,37
-32.506072,116.978218,15,2,2023,9,19,37
-32.506046,116.978172,15,2,2023,9,24,37
-32.505867,116.978263,15,2,2023,9,29,37
-32.505493,116.978172,15,2,2023,9,34,37
-32.504512,116.978507,15,2,2023,9,39,37
-32.505027,116.978713,15,2,2023,9,44,39
-32.505222,116.978645,15,2,2023,9,49,38
-32.505313,116.978828,15,2,2023,9,54,39
-32.505638,116.978958,15,2,2023,9,59,37
-32.505794,116.979125,15,2,2023,10,4,37
-32.505710,116.979019,15,2,2023,10,9,40
-32.505752,116.978775,15,2,2023,10,14,38
-32.505290,116.978462,15,2,2023,10,19,37
-32.504539,116.978271,15,2,2023,10,24,38
-32.504013,116.976806,15,2,2023,10,30,0
-32.503898,116.976455,15,2,2023,10,34,37
-32.503181,116.975547,15,2,2023,10,39,37
-32.501998,116.975387,15,2,2023,10,44,37
-32.501960,116.975471,15,2,2023,10,49,37
-32.502071,116.975646,15,2,2023,10,54,38
-32.502071,116.975921,15,2,2023,10,59,37
-32.502067,116.975952,15,2,2023,11,4,37
-32.502094,116.976135,15,2,2023,11,9,37
-32.502143,116.976135,15,2,2023,11,14,37
-32.502105,116.976150,15,2,2023,11,19,37
