-32.501739,116.977134,19,2,2023,16,2,0
-32.501716,116.977127,19,2,2023,16,6,37
-32.501789,116.977180,19,2,2023,16,11,37
-32.501743,116.977127,19,2,2023,16,16,37
-32.501728,116.977203,19,2,2023,16,21,38
-32.501728,116.977142,19,2,2023,16,26,35
-32.501720,116.977180,19,2,2023,16,31,40
-32.501808,116.977005,19,2,2023,16,36,37
-32.501720,116.977134,19,2,2023,16,41,37
-32.501808,116.977218,19,2,2023,16,46,43
-32.501804,116.977272,19,2,2023,16,51,37
-32.501895,116.977066,19,2,2023,16,56,37
-32.501834,116.977233,19,2,2023,17,1,37
-32.501968,116.977264,19,2,2023,17,6,42
-32.501800,116.977394,19,2,2023,17,11,42
-32.501789,116.977134,19,2,2023,17,16,44
-32.501766,116.977355,19,2,2023,17,21,41
-32.501861,116.977195,19,2,2023,17,27,1
-32.501789,116.977409,19,2,2023,17,31,45
-32.501781,116.977378,19,2,2023,17,36,40
-32.501846,116.977050,19,2,2023,17,41,40
-32.501922,116.977035,19,2,2023,17,46,48
-32.501785,116.977333,19,2,2023,17,51,45
-32.501808,116.977249,19,2,2023,17,57,0
-32.501747,116.977203,19,2,2023,18,1,37
-32.501865,116.977355,19,2,2023,18,6,37
-32.501808,116.977218,19,2,2023,18,11,36
-32.501754,116.977355,19,2,2023,18,16,36
-32.501716,116.977310,19,2,2023,18,21,36
-32.501766,116.977325,19,2,2023,18,26,36
-32.501804,116.977371,19,2,2023,18,31,35
-32.501773,116.977264,19,2,2023,18,36,43
-32.501876,116.977149,19,2,2023,18,41,47
-32.501831,116.977256,19,2,2023,18,46,40
-32.501823,116.977210,19,2,2023,18,51,42
-32.501811,116.977401,19,2,2023,18,56,39
-32.501876,116.977073,19,2,2023,19,1,43
-32.501174,116.977210,19,2,2023,19,6,38
-32.501319,116.976448,19,2,2023,19,11,37
-32.500865,116.976325,19,2,2023,19,16,38
-32.500732,116.976249,19,2,2023,19,22,0
-32.500701,116.976234,19,2,2023,19,26,36
-32.500701,116.976348,19,2,2023,19,31,38
-32.500755,116.976097,19,2,2023,19,36,41
-32.500656,116.976264,19,2,2023,19,41,42
-32.500778,116.976119,19,2,2023,19,46,43
-32.500743,116.976272,19,2,2023,19,51,48
-32.500747,116.976119,19,2,2023,19,56,39
-32.500762,116.976272,19,2,2023,20,1,36
-32.500759,116.976234,19,2,2023,20,6,39
-32.500881,116.976348,19,2,2023,20,11,37
-32.500877,116.976356,19,2,2023,20,16,38
-32.500843,116.976364,19,2,2023,20,21,37
-32.500858,116.976371,19,2,2023,20,26,36
-32.500751,116.976333,19,2,2023,20,31,36
-32.500877,116.976341,19,2,2023,20,36,37
-32.500850,116.976272,19,2,2023,20,41,37
-32.500816,116.976387,19,2,2023,20,46,37
-32.500804,116.976280,19,2,2023,20,51,38
-32.500785,116.976310,19,2,2023,20,56,35
-32.500762,116.976440,19,2,2023,21,1,49
-32.500789,116.976364,19,2,2023,21,6,39
-32.500820,116.976348,19,2,2023,21,11,40
-32.500823,116.976264,19,2,2023,21,16,38
-32.500904,116.975677,19,2,2023,21,21,36
-32.501125,116.975585,19,2,2023,21,26,37
-32.501129,116.975570,19,2,2023,21,31,38
-32.500801,116.975196,19,2,2023,21,36,37
-32.500717,116.975212,19,2,2023,21,41,37
-32.500801,116.975486,19,2,2023,21,46,36
-32.500812,116.975540,19,2,2023,21,51,37
-32.500919,116.975494,19,2,2023,21,56,39
-32.500404,116.976394,19,2,2023,22,2,9
-32.500232,116.977073,19,2,2023,22,6,36
-32.500225,116.977188,19,2,2023,22,11,36
-32.500183,116.977027,19,2,2023,22,16,36
-32.500179,116.976913,19,2,2023,22,21,35
-32.500270,116.977310,19,2,2023,22,26,37
-32.500423,116.977493,19,2,2023,22,31,37
-32.500347,116.978027,19,2,2023,22,36,35
-32.500450,116.978118,19,2,2023,22,41,36
-32.500652,116.977920,19,2,2023,22,46,36
-32.500267,116.978034,19,2,2023,22,51,36
-32.501045,116.978378,19,2,2023,22,56,36
-32.501056,116.978370,19,2,2023,23,1,35
-32.501136,116.978347,19,2,2023,23,6,36
-32.501060,116.978462,19,2,2023,23,11,36
-32.501155,116.978324,19,2,2023,23,16,37
-32.501167,116.978294,19,2,2023,23,21,38
-32.500793,116.978843,19,2,2023,23,26,40
-32.500839,116.978607,19,2,2023,23,32,1
-32.500400,116.979347,19,2,2023,23,37,9
-32.499942,116.979652,19,2,2023,23,41,40
-32.499916,116.979354,19,2,2023,23,46,38
-32.499916,116.978889,19,2,2023,23,57,9
-32.499675,116.979011,20,2,2023,0,1,36
-32.499954,116.978523,20,2,2023,0,6,36
-32.499900,116.978462,20,2,2023,0,11,36
-32.499977,116.978553,20,2,2023,0,16,35
-32.500308,116.978141,20,2,2023,0,21,37
-32.500537,116.977783,20,2,2023,0,26,39
-32.499805,116.978744,20,2,2023,0,31,38
-32.499748,116.978797,20,2,2023,0,36,37
