-32.503528,116.975883,19,2,2023,0,45,58
-32.503456,116.975868,19,2,2023,0,50,58
-32.503482,116.975891,19,2,2023,0,55,58
-32.503448,116.976005,19,2,2023,1,0,58
-32.503421,116.975967,19,2,2023,1,5,58
-32.503555,116.975967,19,2,2023,1,10,58
-32.503402,116.975852,19,2,2023,1,15,58
-32.503532,116.975852,19,2,2023,1,20,57
-32.503494,116.975982,19,2,2023,1,25,58
-32.503425,116.975944,19,2,2023,1,31,0
-32.503452,116.975944,19,2,2023,1,35,58
-32.503467,116.976005,19,2,2023,1,40,58
-32.503498,116.975959,19,2,2023,1,45,57
-32.503429,116.975845,19,2,2023,1,50,58
-32.503570,116.976051,19,2,2023,1,55,58
-32.503406,116.975967,19,2,2023,2,1,10
-32.503433,116.975982,19,2,2023,2,5,57
-32.503437,116.976028,19,2,2023,2,10,58
-32.503604,116.975975,19,2,2023,2,16,4
-32.503379,116.975921,19,2,2023,2,21,0
-32.503410,116.976051,19,2,2023,2,26,0
-32.503414,116.976058,19,2,2023,2,30,58
-32.503551,116.975715,19,2,2023,2,35,58
-32.503383,116.976081,19,2,2023,2,40,58
-32.503360,116.976181,19,2,2023,2,46,4
-32.503509,116.976333,19,2,2023,2,51,19
-32.503402,116.976165,19,2,2023,2,56,28
-32.503494,116.976318,19,2,2023,3,1,14
-32.503467,116.976257,19,2,2023,3,6,3
-32.503559,116.976371,19,2,2023,3,11,3
-32.503433,116.976203,19,2,2023,3,16,30
-32.503524,116.976364,19,2,2023,3,20,57
-32.503463,116.976348,19,2,2023,3,25,57
-32.503482,116.976165,19,2,2023,3,30,57
-32.503456,116.976295,19,2,2023,3,36,10
-32.503459,116.976303,19,2,2023,3,41,1
-32.503444,116.976211,19,2,2023,3,46,3
-32.503414,116.976196,19,2,2023,3,51,3
-32.503471,116.976272,19,2,2023,3,56,3
-32.503505,116.976051,19,2,2023,4,1,34
-32.503440,116.976173,19,2,2023,4,6,4
-32.503562,116.976417,19,2,2023,4,11,0
-32.503509,116.976387,19,2,2023,4,16,3
-32.503490,116.976417,19,2,2023,4,20,58
-32.503437,116.976097,19,2,2023,4,25,58
-32.503574,116.976593,19,2,2023,4,30,59
-32.503505,116.976303,19,2,2023,4,35,59
-32.503448,116.976196,19,2,2023,4,40,58
-32.503414,116.976219,19,2,2023,4,46,3
-32.503395,116.976158,19,2,2023,4,51,0
-32.503414,116.976211,19,2,2023,4,56,2
-32.503616,116.976455,19,2,2023,5,1,2
-32.503471,116.976211,19,2,2023,5,11,30
-32.503261,116.976127,19,2,2023,5,15,58
-32.503398,116.976196,19,2,2023,5,20,58
-32.503486,116.976341,19,2,2023,5,26,1
-32.503448,116.976272,19,2,2023,5,30,58
-32.503444,116.976264,19,2,2023,5,36,0
-32.503479,116.976295,19,2,2023,5,40,57
-32.503490,116.976295,19,2,2023,5,46,2
-32.503616,116.976379,19,2,2023,5,50,59
-32.504123,116.976722,19,2,2023,5,56,11
-32.503417,116.976264,19,2,2023,6,0,58
-32.503292,116.976158,19,2,2023,6,6,1
-32.503582,116.976432,19,2,2023,6,11,1
-32.503501,116.976242,19,2,2023,6,16,0
-32.503597,116.976448,19,2,2023,6,20,59
-32.503498,116.976364,19,2,2023,6,25,58
-32.503532,116.976020,19,2,2023,6,30,59
-32.503524,116.976211,19,2,2023,6,35,58
-32.503570,116.976341,19,2,2023,6,40,59
-32.503536,116.976165,19,2,2023,6,45,59
-32.503440,116.976661,19,2,2023,6,51,3
-32.503429,116.976112,19,2,2023,6,56,1
-32.503532,116.976425,19,2,2023,7,1,30
-32.503513,116.976364,19,2,2023,7,5,57
-32.503555,116.976364,19,2,2023,7,10,57
-32.503623,116.976463,19,2,2023,7,15,58
-32.503631,116.976318,19,2,2023,7,20,57
-32.503540,116.976409,19,2,2023,7,25,57
-32.503604,116.976516,19,2,2023,7,30,58
-32.503700,116.978981,19,2,2023,7,35,58
-32.504432,116.978256,19,2,2023,7,40,57
-32.504501,116.978309,19,2,2023,7,45,57
-32.504348,116.978157,19,2,2023,7,50,57
-32.504444,116.977333,19,2,2023,7,55,59
-32.504051,116.977111,19,2,2023,8,1,1
-32.503890,116.977005,19,2,2023,8,5,57
-32.503856,116.977569,19,2,2023,8,11,0
-32.503719,116.977859,19,2,2023,8,16,27
-32.503761,116.977851,19,2,2023,8,20,59
-32.503833,116.977943,19,2,2023,8,26,1
-32.503261,116.978149,19,2,2023,8,31,3
-32.503101,116.977851,19,2,2023,8,36,1
-32.502864,116.976600,19,2,2023,8,51,30
-32.502902,116.976287,19,2,2023,8,55,57
-32.502883,116.975616,19,2,2023,9,0,59
-32.502944,116.975502,19,2,2023,9,5,59
-32.502849,116.975616,19,2,2023,9,10,59
-32.502872,116.975570,19,2,2023,9,16,0
-32.502914,116.975662,19,2,2023,9,20,58
-32.502937,116.975646,19,2,2023,9,25,58
-32.502883,116.975708,19,2,2023,9,30,59
-32.502876,116.975547,19,2,2023,9,36,3
-32.502704,116.975532,19,2,2023,9,40,57
-32.502658,116.975135,19,2,2023,9,45,58
-32.502666,116.974845,19,2,2023,9,50,58
-32.502590,116.974563,19,2,2023,9,55,59
-32.502384,116.974510,19,2,2023,10,0,57
-32.502159,116.974426,0,19,2003,10,5,58
-32.502040,116.974395,19,2,2023,10,10,59
-32.502918,116.974792,19,2,2023,10,15,57
-32.502651,116.975242,19,2,2023,10,21,1
-32.502536,116.975624,19,2,2023,10,26,30
-32.502334,116.975738,19,2,2023,10,30,57
-32.502334,116.975776,19,2,2023,10,35,57
-32.502227,116.975784,19,2,2023,10,40,57
-32.502128,116.975990,19,2,2023,10,45,57
-32.502220,116.976203,19,2,2023,10,50,57
-32.502132,116.976203,19,2,2023,10,55,57
-32.502086,116.976181,19,2,2023,11,0,57
-32.502067,116.976005,19,2,2023,11,5,58
-32.502094,116.975791,19,2,2023,11,10,59
-32.502159,116.976104,19,2,2023,11,15,57
-32.502250,116.976119,19,2,2023,11,20,57
-32.502239,116.976226,19,2,2023,11,25,57
-32.502323,116.976264,19,2,2023,11,30,57
-32.502285,116.976211,19,2,2023,11,35,57
-32.502273,116.976043,19,2,2023,11,40,58
-32.502307,116.975875,19,2,2023,11,45,58
-32.502319,116.975982,19,2,2023,11,50,57
-32.502254,116.975708,19,2,2023,11,55,57
-32.502304,116.975578,19,2,2023,12,1,8
-32.502319,116.975601,19,2,2023,12,5,57
-32.502250,116.975280,19,2,2023,12,11,0
-32.501964,116.975662,19,2,2023,12,15,59
-32.502250,116.976112,19,2,2023,12,20,58
-32.502365,116.976654,19,2,2023,12,25,57
-32.502384,116.976402,19,2,2023,12,30,57
-32.502365,116.976272,19,2,2023,12,35,57
-32.502700,116.976814,19,2,2023,12,41,0
-32.502677,116.976776,19,2,2023,12,45,57
-32.502407,116.977134,19,2,2023,12,50,59
-32.502540,116.976760,19,2,2023,12,55,57
