-32.500564,116.951705,19,2,2023,1,23,14
-32.500556,116.951522,19,2,2023,1,28,14
-32.500640,116.951583,19,2,2023,1,33,14
-32.500514,116.951644,19,2,2023,1,38,17
-32.500545,116.951637,19,2,2023,1,43,14
-32.500511,116.951766,19,2,2023,1,48,15
-32.500514,116.951774,19,2,2023,1,53,15
-32.500610,116.951507,19,2,2023,1,58,16
-32.500576,116.951667,19,2,2023,2,3,20
-32.500530,116.951499,19,2,2023,2,8,30
-32.500400,116.951530,19,2,2023,2,13,15
-32.500663,116.951576,19,2,2023,2,18,13
-32.500682,116.951408,19,2,2023,2,23,13
-32.500640,116.951622,19,2,2023,2,28,14
-32.500602,116.951622,19,2,2023,2,33,15
-32.500644,116.951560,19,2,2023,2,38,15
-32.500659,116.951522,19,2,2023,2,43,13
-32.500568,116.951538,19,2,2023,2,48,18
-32.500659,116.951591,19,2,2023,2,53,16
-32.500583,116.951499,19,2,2023,2,58,13
-32.500690,116.951370,19,2,2023,3,3,14
-32.500774,116.951271,19,2,2023,3,8,16
-32.500801,116.951232,19,2,2023,3,13,17
-32.500679,116.951461,19,2,2023,3,18,19
-32.500736,116.951385,19,2,2023,3,23,14
-32.500831,116.951324,19,2,2023,3,28,14
-32.500835,116.951484,19,2,2023,3,33,21
-32.500816,116.951568,19,2,2023,3,38,14
-32.500949,116.951286,19,2,2023,3,43,19
-32.500759,116.951843,19,2,2023,3,48,36
-32.500888,116.951637,19,2,2023,3,53,15
-32.500957,116.951530,19,2,2023,3,58,14
-32.501091,116.951354,19,2,2023,4,3,16
-32.500789,116.951835,19,2,2023,4,8,19
-32.500572,116.952217,19,2,2023,4,13,22
-32.500194,116.952903,19,2,2023,4,18,26
-32.500892,116.951675,19,2,2023,4,33,30
-32.500946,116.951683,19,2,2023,4,38,13
-32.500862,116.951690,19,2,2023,4,43,17
-32.500877,116.951698,19,2,2023,4,48,14
-32.500736,116.951644,19,2,2023,4,53,14
-32.500888,116.951766,19,2,2023,4,58,14
-32.500865,116.951728,19,2,2023,5,3,13
-32.500915,116.951766,19,2,2023,5,8,13
-32.500919,116.951705,19,2,2023,5,13,14
-32.500907,116.951568,19,2,2023,5,18,13
-32.500904,116.951705,19,2,2023,5,23,13
-32.500823,116.951667,19,2,2023,5,28,20
-32.500888,116.951667,19,2,2023,5,33,13
-32.500839,116.951667,19,2,2023,5,38,14
-32.500907,116.951660,19,2,2023,5,43,13
-32.500946,116.951698,19,2,2023,5,48,13
-32.500976,116.951835,19,2,2023,5,53,18
-32.500900,116.951629,19,2,2023,5,58,14
-32.500926,116.951744,19,2,2023,6,3,13
-32.500946,116.951766,19,2,2023,6,8,15
-32.500835,116.951530,19,2,2023,6,13,16
-32.500892,116.951660,19,2,2023,6,18,15
-32.500888,116.951591,19,2,2023,6,23,13
-32.500904,116.951721,19,2,2023,6,28,14
-32.500846,116.951736,19,2,2023,6,33,16
-32.500915,116.952308,19,2,2023,6,38,14
-32.500888,116.951400,19,2,2023,6,43,22
-32.500827,116.951583,19,2,2023,6,48,15
-32.500774,116.951972,19,2,2023,6,53,30
-32.500751,116.951972,19,2,2023,6,58,14
-32.500759,116.951972,19,2,2023,7,3,14
-32.500778,116.951889,19,2,2023,7,8,13
-32.500762,116.951972,19,2,2023,7,13,14
-32.500770,116.951919,19,2,2023,7,18,15
-32.500713,116.952041,19,2,2023,7,23,13
-32.500743,116.952003,19,2,2023,7,28,14
-32.500755,116.952072,19,2,2023,7,33,28
-32.500728,116.951896,19,2,2023,7,38,14
-32.500751,116.951911,19,2,2023,7,43,15
-32.500766,116.951995,19,2,2023,7,48,30
-32.500774,116.952011,19,2,2023,7,53,13
-32.500747,116.951988,19,2,2023,7,58,14
-32.500770,116.952133,19,2,2023,8,3,13
-32.500793,116.952568,19,2,2023,8,8,13
-32.500667,116.952644,19,2,2023,8,13,13
-32.500637,116.952560,19,2,2023,8,18,14
-32.500804,116.953239,19,2,2023,8,23,13
-32.501220,116.954635,19,2,2023,8,28,13
-32.501583,116.953887,19,2,2023,8,33,13
-32.501174,116.954711,19,2,2023,8,38,13
-32.501216,116.954673,19,2,2023,8,43,14
